material_id,formula_pretty,chemsys_query,host_id,mix_site,label,is_stable,energy_above_hull,classical_t,wtf,sigma_A,sigma_B,delta_q,r_A_eff,r_B_eff,q_A_eff,q_B_eff,A_elements,A_amounts,B_elements,B_amounts,normalized_composition
mp-1373655,Ca2TaTiO6,Ca-O-Ta-Ti,Ca-O-Ta-Ti,B,1,False,0.004500878789054,0.9497414610054608,0.9579592486779432,0.0,0.0175,0.5,1.34,0.6225,2.0,4.5,"[""Ca""]",[1.0],"[""Ta"", ""Ti""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ta"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1373426,Ca2TaVO6,Ca-O-Ta-V,Ca-O-Ta-V,B,1,True,0.0,0.9497414610054608,0.9736043117844926,0.0,0.0499999999999999,1.0,1.34,0.5900000000000001,2.0,5.0,"[""Ca""]",[1.0],"[""Ta"", ""V""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ta"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-756837,Ca4Zr3TaO12,Ca-O-Ta-Zr,Ca-O-Ta-Zr,B,1,False,0.033095923976667,0.9139021605901604,0.9226059906910192,0.0,0.0346410161513775,0.25,1.34,0.7000000000000001,2.0,4.25,"[""Ca""]",[1.0],"[""Ta"", ""Zr""]","[0.25, 0.75]","{""Ca"": 1.0, ""Zr"": 0.75, ""Ta"": 0.25, ""O"": 3.0}"
mp-1518628,Ca2ZrTiO6,Ca-O-Ti-Zr,Ca-O-Ti-Zr,B,0,False,0.133689823,0.9663204890030626,0.9393806450672196,0.0,0.0574999999999999,0.0,1.34,0.6625,2.0,4.0,"[""Ca""]",[1.0],"[""Ti"", ""Zr""]","[0.5, 0.5]","{""Ca"": 1.0, ""Zr"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1207110,K2TaNbO6,K-Nb-O-Ta,K-Nb-O-Ta,B,1,False,0.007399298999997,1.0537277523564237,1.0537277523564237,0.0,0.0,0.0,1.64,0.64,1.0,5.0,"[""K""]",[1.0],"[""Nb"", ""Ta""]","[0.5, 0.5]","{""K"": 1.0, ""Ta"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1207114,K2TaNbO6,K-Nb-O-Ta,K-Nb-O-Ta,B,1,False,0.006959499999997,1.0537277523564237,1.0537277523564237,0.0,0.0,0.0,1.64,0.64,1.0,5.0,"[""K""]",[1.0],"[""Nb"", ""Ta""]","[0.5, 0.5]","{""K"": 1.0, ""Ta"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1223769,K4Ta3NbO12,K-Nb-O-Ta,K-Nb-O-Ta,B,1,False,0.003726256,1.0537277523564237,1.0537277523564237,0.0,0.0,0.0,1.64,0.64,1.0,5.0,"[""K""]",[1.0],"[""Nb"", ""Ta""]","[0.25, 0.75]","{""K"": 1.0, ""Ta"": 0.75, ""Nb"": 0.25, ""O"": 3.0}"
mp-997585,La8Al7GaO24,Al-Ga-La-O,Al-Ga-La-O,B,1,False,0.01924553576787,1.0085864165761609,1.003078556286474,0.0,0.0281111076800612,0.0,1.36,0.545625,3.0,3.0,"[""La""]",[1.0],"[""Al"", ""Ga""]","[0.875, 0.125]","{""La"": 1.0, ""Al"": 0.875, ""Ga"": 0.125, ""O"": 3.0}"
mp-1223369,La2CrFeO6,Cr-Fe-La-O,Cr-Fe-La-O,B,1,False,0.004915151750001,0.9685432834118468,0.9613865596427936,0.0,0.015,0.0,1.36,0.63,3.0,3.0,"[""La""]",[1.0],"[""Cr"", ""Fe""]","[0.5, 0.5]","{""La"": 1.0, ""Cr"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1223342,La2MnCrO6,Cr-La-Mn-O,Cr-La-Mn-O,B,0,False,0.085102830261913,0.9685432834118468,0.989411769873192,0.0,0.0424999999999999,0.5,1.36,0.5725,3.0,3.5,"[""La""]",[1.0],"[""Cr"", ""Mn""]","[0.5, 0.5]","{""La"": 1.0, ""Mn"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1666963,La2MnCrO6,Cr-La-Mn-O,Cr-La-Mn-O,B,0,False,0.082428584261911,0.9685432834118468,0.989411769873192,0.0,0.0424999999999999,0.5,1.36,0.5725,3.0,3.5,"[""La""]",[1.0],"[""Cr"", ""Mn""]","[0.5, 0.5]","{""La"": 1.0, ""Mn"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1276293,La2TiCrO6,Cr-La-O-Ti,Cr-La-O-Ti,B,0,False,0.081023991666674,0.9685432834118468,0.970952595062125,0.0,0.005,0.5,1.36,0.61,3.0,3.5,"[""La""]",[1.0],"[""Cr"", ""Ti""]","[0.5, 0.5]","{""La"": 1.0, ""Ti"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1276363,La2TiCrO6,Cr-La-O-Ti,Cr-La-O-Ti,B,0,False,0.080919039666675,0.9685432834118468,0.970952595062125,0.0,0.005,0.5,1.36,0.61,3.0,3.5,"[""La""]",[1.0],"[""Cr"", ""Ti""]","[0.5, 0.5]","{""La"": 1.0, ""Ti"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1277771,La2TiCrO6,Cr-La-O-Ti,Cr-La-O-Ti,B,0,False,0.079850403666673,0.9685432834118468,0.970952595062125,0.0,0.005,0.5,1.36,0.61,3.0,3.5,"[""La""]",[1.0],"[""Cr"", ""Ti""]","[0.5, 0.5]","{""La"": 1.0, ""Ti"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1279644,La2TiCrO6,Cr-La-O-Ti,Cr-La-O-Ti,B,0,False,0.081038337666674,0.9685432834118468,0.970952595062125,0.0,0.005,0.5,1.36,0.61,3.0,3.5,"[""La""]",[1.0],"[""Cr"", ""Ti""]","[0.5, 0.5]","{""La"": 1.0, ""Ti"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1223350,La2GaFeO6,Fe-Ga-La-O,Fe-Ga-La-O,B,1,False,0.019171278321419,0.9543348244864894,0.96020404234926,0.0,0.0125,0.0,1.36,0.6325000000000001,3.0,3.0,"[""La""]",[1.0],"[""Fe"", ""Ga""]","[0.5, 0.5]","{""La"": 1.0, ""Ga"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1223050,La4Ga3FeO12,Fe-Ga-La-O,Fe-Ga-La-O,B,1,False,0.026121010232158,0.9661458990469658,0.963165806822885,0.0,0.0108253175473054,0.0,1.36,0.62625,3.0,3.0,"[""La""]",[1.0],"[""Fe"", ""Ga""]","[0.25, 0.75]","{""La"": 1.0, ""Ga"": 0.75, ""Fe"": 0.25, ""O"": 3.0}"
mp-1223233,La2VFeO6,Fe-La-O-V,Fe-La-O-V,B,1,False,0.0023092195,0.9543348244864894,0.9794804095733356,0.0,0.0524999999999999,1.0,1.36,0.5925,3.0,4.0,"[""La""]",[1.0],"[""Fe"", ""V""]","[0.5, 0.5]","{""La"": 1.0, ""V"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1651775,La2VFeO6,Fe-La-O-V,Fe-La-O-V,B,1,False,0.021312296000001,0.9543348244864894,0.9794804095733356,0.0,0.0524999999999999,1.0,1.36,0.5925,3.0,4.0,"[""La""]",[1.0],"[""Fe"", ""V""]","[0.5, 0.5]","{""La"": 1.0, ""V"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1223352,La2MnGaO6,Ga-La-Mn-O,Ga-La-Mn-O,B,0,False,0.097334189134352,0.9661458990469658,0.9881593499113271,0.0,0.0449999999999999,0.5,1.36,0.575,3.0,3.5,"[""La""]",[1.0],"[""Ga"", ""Mn""]","[0.5, 0.5]","{""La"": 1.0, ""Mn"": 0.5, ""Ga"": 0.5, ""O"": 3.0}"
mp-1223138,La2TiMnO6,La-Mn-O-Ti,La-Mn-O-Ti,B,1,False,0.024299401000009,1.011199334753819,0.9919261581066688,0.0,0.0374999999999999,1.0,1.36,0.5675,3.0,4.0,"[""La""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""La"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-560369,La2MnVO6,La-Mn-O-V,La-Mn-O-V,B,1,False,0.048445869511915,1.011199334753819,1.0085864165761609,0.0,0.005,1.5,1.36,0.535,3.0,4.5,"[""La""]",[1.0],"[""Mn"", ""V""]","[0.5, 0.5]","{""La"": 1.0, ""Mn"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-997599,Na8Ta7VO24,Na-O-Ta-V,Na-O-Ta-V,B,1,False,0.040066526437501,0.9670725095639544,0.9730347321876536,0.0,0.0330718913883073,0.0,1.39,0.6275000000000001,1.0,5.0,"[""Na""]",[1.0],"[""Ta"", ""V""]","[0.875, 0.125]","{""Na"": 1.0, ""Ta"": 0.875, ""V"": 0.125, ""O"": 3.0}"
mp-1220516,Nd2MnCrO6,Cr-Mn-Nd-O,Cr-Mn-Nd-O,B,1,False,0.020478805750002,0.9474879946420242,0.9679028183542095,0.0,0.0424999999999999,0.5,1.3,0.5725,3.0,3.5,"[""Nd""]",[1.0],"[""Cr"", ""Mn""]","[0.5, 0.5]","{""Nd"": 1.0, ""Mn"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1220545,Nd2MnFeO6,Fe-Mn-Nd-O,Fe-Mn-Nd-O,B,1,False,0.011050126500014,0.9335884152585224,0.9605978914232344,0.0,0.0574999999999999,0.5,1.3,0.5875,3.0,3.5,"[""Nd""]",[1.0],"[""Fe"", ""Mn""]","[0.5, 0.5]","{""Nd"": 1.0, ""Mn"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1220528,Nd2VFeO6,Fe-Nd-O-V,Fe-Nd-O-V,B,1,True,0.0,0.9335884152585224,0.9581873571913068,0.0,0.0524999999999999,1.0,1.3,0.5925,3.0,4.0,"[""Nd""]",[1.0],"[""Fe"", ""V""]","[0.5, 0.5]","{""Nd"": 1.0, ""V"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1220573,Nd2MnGaO6,Ga-Mn-Nd-O,Ga-Mn-Nd-O,B,1,False,0.028785043916707,0.9451427273285536,0.9666776249132548,0.0,0.0449999999999999,0.5,1.3,0.575,3.0,3.5,"[""Nd""]",[1.0],"[""Ga"", ""Mn""]","[0.5, 0.5]","{""Nd"": 1.0, ""Mn"": 0.5, ""Ga"": 0.5, ""O"": 3.0}"
mp-1219885,Pr2VFeO6,Fe-O-Pr-V,Fe-O-Pr-V,B,1,True,0.0,0.940503885001178,0.9652850413186496,0.0,0.0524999999999999,1.0,1.32,0.5925,3.0,4.0,"[""Pr""]",[1.0],"[""Fe"", ""V""]","[0.5, 0.5]","{""Pr"": 1.0, ""V"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1206057,Sr2NbAlO6,Al-Nb-O-Sr,Al-Nb-O-Sr,B,1,True,0.0,1.037820805462426,1.010406670978513,0.0,0.0524999999999999,0.0,1.44,0.5875,2.0,4.0,"[""Sr""]",[1.0],"[""Al"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Al"": 0.5, ""O"": 3.0}"
mp-1147547,Sr2TaAlO6,Al-O-Sr-Ta,Al-O-Sr-Ta,B,0,False,0.051430603999998,1.037820805462426,1.010406670978513,0.0,0.0524999999999999,0.0,1.44,0.5875,2.0,4.0,"[""Sr""]",[1.0],"[""Al"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Al"": 0.5, ""O"": 3.0}"
mp-1205594,Sr2TaAlO6,Al-O-Sr-Ta,Al-O-Sr-Ta,B,1,True,0.0,1.037820805462426,1.010406670978513,0.0,0.0524999999999999,0.0,1.44,0.5875,2.0,4.0,"[""Sr""]",[1.0],"[""Al"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Al"": 0.5, ""O"": 3.0}"
mp-1095039,Sr2HfCrO6,Cr-Hf-O-Sr,Cr-Hf-O-Sr,B,1,False,0.033016028468754,0.9966170017716104,0.973664610215658,0.0,0.0474999999999999,0.5,1.44,0.6625,2.0,3.5,"[""Sr""]",[1.0],"[""Cr"", ""Hf""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1218765,Sr2MnCrO6,Cr-Mn-O-Sr,Cr-Mn-O-Sr,B,0,False,0.061442956111123,0.9966170017716104,1.018090371898502,0.0,0.0424999999999999,0.5,1.44,0.5725,2.0,3.5,"[""Sr""]",[1.0],"[""Cr"", ""Mn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Mn"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1205690,Sr2NbCrO6,Cr-Nb-O-Sr,Cr-Nb-O-Sr,B,1,True,0.0,0.9966170017716104,0.9904726306139556,0.0,0.0125,0.0,1.44,0.6275,2.0,4.0,"[""Sr""]",[1.0],"[""Cr"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1521920,Sr2CrSnO6,Cr-O-Sn-Sr,Cr-O-Sn-Sr,B,0,False,0.097284149083337,0.9966170017716104,0.9784084085601924,0.0,0.0374999999999999,0.5,1.44,0.6525,2.0,3.5,"[""Sr""]",[1.0],"[""Cr"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Cr"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-31624,Sr2TaCrO6,Cr-O-Sr-Ta,Cr-O-Sr-Ta,B,1,False,0.00302460025,0.9966170017716104,0.9904726306139556,0.0,0.0125,0.0,1.44,0.6275,2.0,4.0,"[""Sr""]",[1.0],"[""Cr"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1080742,Sr2ZrCrO6,Cr-O-Sr-Zr,Cr-O-Sr-Zr,B,1,False,0.035371136968743,0.9966170017716104,0.9713099195017146,0.0,0.0524999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Cr"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1078912,Sr2HfFeO6,Fe-Hf-O-Sr,Fe-Hf-O-Sr,B,1,False,0.042010477999998,0.9819967034571124,0.9666345408278196,0.0,0.0324999999999999,0.5,1.44,0.6775,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Hf""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1279561,Sr2HfFeO6,Fe-Hf-O-Sr,Fe-Hf-O-Sr,B,1,False,0.046882457999998,0.9819967034571124,0.9666345408278196,0.0,0.0324999999999999,0.5,1.44,0.6775,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Hf""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1076445,Sr8MnFe7O24,Fe-Mn-O-Sr,Fe-Mn-O-Sr,B,1,False,0.002760529562499,0.9819967034571124,0.9889483575597636,0.0,0.0380326750965534,0.875,1.44,0.6306250000000001,2.0,3.125,"[""Sr""]",[1.0],"[""Fe"", ""Mn""]","[0.875, 0.125]","{""Sr"": 1.0, ""Mn"": 0.125, ""Fe"": 0.875, ""O"": 3.0}"
mp-1218741,Sr2NbFeO6,Fe-Nb-O-Sr,Fe-Nb-O-Sr,B,1,True,0.0,0.9819967034571124,0.983198657806509,0.0,0.0025,0.0,1.44,0.6425000000000001,2.0,4.0,"[""Sr""]",[1.0],"[""Fe"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1218744,Sr2NbFeO6,Fe-Nb-O-Sr,Fe-Nb-O-Sr,B,1,False,0.028689800999998,0.9819967034571124,0.983198657806509,0.0,0.0025,0.0,1.44,0.6425000000000001,2.0,4.0,"[""Sr""]",[1.0],"[""Fe"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1218817,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.054109509750002,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1218818,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,1,False,0.04603863775,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1218821,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.055020787749999,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1272721,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.055667305750001,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1274243,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.051598310750001,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1274766,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.056670275750001,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1292799,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,1,False,0.045939711000001,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1295905,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,1,False,0.046059510750001,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1297347,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.056923677500001,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-2896279,Sr2FeSnO6,Fe-O-Sn-Sr,Fe-O-Sn-Sr,B,0,False,0.065674915749998,0.9819967034571124,0.9713099195017146,0.0,0.0224999999999999,0.5,1.44,0.6675,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Fe"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1218705,Sr2TaFeO6,Fe-O-Sr-Ta,Fe-O-Sr-Ta,B,1,False,0.008194262499985,0.9819967034571124,0.983198657806509,0.0,0.0025,0.0,1.44,0.6425000000000001,2.0,4.0,"[""Sr""]",[1.0],"[""Fe"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-31760,Sr2TaFeO6,Fe-O-Sr-Ta,Fe-O-Sr-Ta,B,1,True,0.0,0.9819967034571124,0.983198657806509,0.0,0.0025,0.0,1.44,0.6425000000000001,2.0,4.0,"[""Sr""]",[1.0],"[""Fe"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1094048,Sr2TiFeO6,Fe-O-Sr-Ti,Fe-O-Sr-Ti,B,1,False,0.022026803999999,0.9819967034571124,0.9916954363307628,0.0,0.02,0.5,1.44,0.625,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1218692,Sr2TiFeO6,Fe-O-Sr-Ti,Fe-O-Sr-Ti,B,1,False,0.006783151749999,0.9819967034571124,0.9916954363307628,0.0,0.02,0.5,1.44,0.625,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1292063,Sr2TiFeO6,Fe-O-Sr-Ti,Fe-O-Sr-Ti,B,1,False,0.006864951,0.9819967034571124,0.9916954363307628,0.0,0.02,0.5,1.44,0.625,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1218575,Sr5Ti4FeO15,Fe-O-Sr-Ti,Fe-O-Sr-Ti,B,1,False,0.0124987656,1.001587660134561,0.9976071825980104,0.0,0.016,0.1999999999999993,1.44,0.613,2.0,3.8,"[""Sr""]",[1.0],"[""Fe"", ""Ti""]","[0.2, 0.8]","{""Sr"": 1.0, ""Ti"": 0.8, ""Fe"": 0.2, ""O"": 3.0}"
mp-1520386,Sr2ZrFeO6,Fe-O-Sr-Zr,Fe-O-Sr-Zr,B,0,False,0.052490123749999,0.9819967034571124,0.9643136895893372,0.0,0.0374999999999999,0.5,1.44,0.6825,2.0,3.5,"[""Sr""]",[1.0],"[""Fe"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1205677,Sr2NbGaO6,Ga-Nb-O-Sr,Ga-Nb-O-Sr,B,1,False,0.008673644375006,0.9941501280048488,0.9892528367338892,0.0,0.01,0.0,1.44,0.63,2.0,4.0,"[""Sr""]",[1.0],"[""Ga"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Ga"": 0.5, ""O"": 3.0}"
mp-1218739,Sr2NbGaO6,Ga-Nb-O-Sr,Ga-Nb-O-Sr,B,1,False,0.014333445375006,0.9941501280048488,0.9892528367338892,0.0,0.01,0.0,1.44,0.63,2.0,4.0,"[""Sr""]",[1.0],"[""Ga"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Ga"": 0.5, ""O"": 3.0}"
mp-1518847,Sr2HfNbO6,Hf-Nb-O-Sr,Hf-Nb-O-Sr,B,0,False,0.058863881964306,0.9517456201752582,0.9677991607565276,0.0,0.0349999999999999,0.5,1.44,0.675,2.0,4.5,"[""Sr""]",[1.0],"[""Hf"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1520511,Sr2HfSnO6,Hf-O-Sn-Sr,Hf-O-Sn-Sr,B,1,False,0.018647883249999,0.9517456201752582,0.9562777421760928,0.0,0.01,0.0,1.44,0.7,2.0,4.0,"[""Sr""]",[1.0],"[""Hf"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1218807,Sr2HfTiO6,Hf-O-Sr-Ti,Hf-O-Sr-Ti,B,1,False,0.018669173500002,0.9517456201752582,0.9760307453559148,0.0,0.0524999999999999,0.0,1.44,0.6575,2.0,4.0,"[""Sr""]",[1.0],"[""Hf"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1523046,Sr2HfTiO6,Hf-O-Sr-Ti,Hf-O-Sr-Ti,B,1,False,0.021714934500003,0.9517456201752582,0.9760307453559148,0.0,0.0524999999999999,0.0,1.44,0.6575,2.0,4.0,"[""Sr""]",[1.0],"[""Hf"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1218574,Sr4Hf3TiO12,Hf-O-Sr-Ti,Hf-O-Sr-Ti,B,1,False,0.015858196250004,0.9517456201752582,0.9637352170700876,0.0,0.045466333698683,0.0,1.44,0.68375,2.0,4.0,"[""Sr""]",[1.0],"[""Hf"", ""Ti""]","[0.75, 0.25]","{""Sr"": 1.0, ""Hf"": 0.75, ""Ti"": 0.25, ""O"": 3.0}"
mp-1218423,Sr4HfTi3O12,Hf-O-Sr-Ti,Hf-O-Sr-Ti,B,1,False,0.018961286250004,1.001587660134561,0.9886440657574376,0.0,0.045466333698683,0.0,1.44,0.63125,2.0,4.0,"[""Sr""]",[1.0],"[""Hf"", ""Ti""]","[0.25, 0.75]","{""Sr"": 1.0, ""Hf"": 0.25, ""Ti"": 0.75, ""O"": 3.0}"
mp-1518433,Sr2HfVO6,Hf-O-Sr-V,Hf-O-Sr-V,B,0,False,0.058042872930116,0.9517456201752582,0.9916954363307628,0.0,0.0849999999999999,0.5,1.44,0.625,2.0,4.5,"[""Sr""]",[1.0],"[""Hf"", ""V""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1519753,Sr2HfZrO6,Hf-O-Sr-Zr,Hf-O-Sr-Zr,B,1,False,0.044067718249998,0.9517456201752582,0.949495630529454,0.0,0.005,0.0,1.44,0.715,2.0,4.0,"[""Sr""]",[1.0],"[""Hf"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Hf"": 0.5, ""Zr"": 0.5, ""O"": 3.0}"
mp-1078887,Sr2MnNbO6,Mn-Nb-O-Sr,Mn-Nb-O-Sr,B,1,False,0.030933103000002,1.0405094603988574,1.0116792234608538,0.0,0.0549999999999999,0.5,1.44,0.585,2.0,4.5,"[""Sr""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1275358,Sr2MnNbO6,Mn-Nb-O-Sr,Mn-Nb-O-Sr,B,1,False,0.010372279750001,1.0405094603988574,1.0116792234608538,0.0,0.0549999999999999,0.5,1.44,0.585,2.0,4.5,"[""Sr""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Sr"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
